cluster,size,avg_rating,avg_upvote,avg_review_length,verified_ratio,avg_price,std_rating
0,8676,4.685223605348087,0.5011526048870447,393.12713231904104,0.09808667588750576,55.558235361917994,0.5820906042951712
1,2746,4.469774217042971,10.231609613983977,1373.6533139111434,0.5036416605972324,72.32233794610337,0.8424076995408719
2,4068,1.4016715830875124,1.6912487708947885,237.45058997050148,0.8903638151425762,37.431197148475874,0.6855974931438383
3,28182,4.709708324462423,0.49567099567099565,150.03605138031367,0.9936129444326166,36.78914236037196,0.6174003575751382
4,4011,4.681874844178509,0.6382448267265021,204.6489653453004,0.8414360508601346,34.490339067564165,0.6434151983744218
